panel_id,dept,building_id,region_id,lon,lat,panel_2d_area_m2,surface_m2,tilt_degrees,azimuth_degrees,confidence,source_image,source_tile,building_link_method,region_match_method
082153540_p1069,82,82097_082153540,82097_082153540_r7,0.9254092858788738,43.96425677487563,20.07,21.055,17.6,215.67,0.9691,082153540.jpg,0533_6321,stage2a_spatial,contains
082153600_p1070,82,82033_082153600,82033_082153600_r12,1.0836200376492187,44.06125422915472,60.075,63.442,18.75,159.05,0.9812,082153600.jpg,0546_6332,stage2a_spatial,contains
082153601_p1071,82,82033_082153601,82033_082153601_r15,1.0858857850322248,44.061279952693646,18.619,20.257,23.2,185.26,0.9815,082153601.jpg,0546_6332,stage2a_spatial,contains
082153640_p1072,82,82123_082153640,82123_082153640_r0,1.2972299976517965,43.90260128589807,56.189,58.704,16.83,199.61,0.9741,082153640.jpg,0563_6313,stage2a_spatial,contains
082153656_p1073,82,82151_082153656,82151_082153656_r1,0.9245252804434193,44.30203618792883,17.866,18.656,16.73,110.31,0.9771,082153656.jpg,0534_6359,stage2a_spatial,contains
082153656_p1074,82,82151_082153656,82151_082153656_r1,0.9245189018915355,44.30198461320223,16.358,17.081,16.73,110.31,0.9654,082153656.jpg,0534_6359,stage2a_spatial,contains
082153769_p1075,82,82033_082153769,82033_082153769_r1,1.0881159764345596,44.06105916147744,9.662,10.251,19.52,128.8,0.9285,082153769.jpg,0546_6331,stage2a_spatial,contains
082153835_p1076,82,82176_082153835,82176_082153835_r0,1.530922241432003,43.96269175337992,19.048,19.852,16.36,141.29,0.9593,082153835.jpg,0582_6320,stage2a_spatial,contains
082153934_p1077,82,82033_082153934,82033_082153934_r2,1.090696041433517,44.06070692763818,48.853,51.681,19.04,174.13,0.9826,082153934.jpg,0547_6331,stage2a_spatial,contains
082153934_p1078,82,82033_082153934,82033_082153934_r5,1.0908652944328363,44.06071773878905,4.312,4.581,19.7,173.45,0.9234,082153934.jpg,0547_6331,stage2a_spatial,overlap
082154080_p1079,82,82125_082154080,82125_082154080_r3,1.2347111479816486,43.96243161409679,20.215,22.369,25.35,232.5,0.979,082154080.jpg,0558_6320,stage2a_spatial,contains
082154113_p1080,82,82033_082154113,82033_082154113_r3,1.0902263287378966,44.061573565199716,15.248,15.916,16.66,258.11,0.9717,082154113.jpg,0547_6332,stage2a_spatial,contains
082154142_p1081,82,82062_082154142,82062_082154142_r3,1.2196840356974405,43.907755423679944,24.543,25.214,13.24,253.35,0.9786,082154142.jpg,0556_6314,stage2a_spatial,contains
08215418_p1082,82,82072_08215418,82072_08215418_r16,0.8508778903338977,44.113540915436204,14.648,15.704,21.13,211.57,0.9782,08215418.jpg,0527_6338,stage2a_spatial,contains
082154307_p1083,82,82062_082154307,82062_082154307_r1,1.2200696275171012,43.908168234847395,17.812,18.692,17.65,162.63,0.98,082154307.jpg,0557_6314,stage2a_spatial,contains
082154528_p1084,82,82033_082154528,82033_082154528_r0,1.0978417989327416,44.058085380961295,109.893,110.338,5.15,155.87,0.9858,082154528.jpg,0547_6331,stage2a_spatial,contains
082154532_p1085,82,82033_082154532,82033_082154532_r0,1.0980341512344334,44.05816705473912,46.41,46.591,5.05,160.73,0.9657,082154532.jpg,0547_6331,stage2a_spatial,overlap
082154532_p1086,82,82033_082154532,82033_082154532_r0,1.0981305235635417,44.05816784741363,6.87,6.897,5.05,160.73,0.9212,082154532.jpg,0547_6331,stage2a_spatial,nearest
082154532_p1087,82,82033_082154532,82033_082154532_r0,1.0980986142542455,44.058160630092196,4.5,4.518,5.05,160.73,0.8216,082154532.jpg,0547_6331,stage2a_spatial,nearest
082154603_p1088,82,82171_082154603,82171_082154603_r1,1.1810381392748948,44.01727978763169,16.921,17.807,18.15,122.73,0.9729,082154603.jpg,0554_6326,stage2a_spatial,contains
082154607_p1089,82,82033_082154607,82033_082154607_r3,1.0922862546077965,44.059162436116665,22.085,23.235,18.1,147.82,0.9649,082154607.jpg,0547_6331,stage2a_spatial,contains
082154615_p1090,82,82033_082154615,82033_082154615_r12,1.0913890623207652,44.05840871369938,11.174,11.638,16.22,199.36,0.9524,082154615.jpg,0547_6331,stage2a_spatial,contains
082154615_p1091,82,82033_082154615,82033_082154615_r17,1.0915088720641464,44.05837901405603,2.318,2.411,16.01,199.37,0.8387,082154615.jpg,0547_6331,stage2a_spatial,contains
082154620_p1092,82,82033_082154620,82033_082154620_r1,1.0980075160348266,44.05876659913209,233.481,234.654,5.73,156.75,0.9826,082154620.jpg,0547_6331,stage2a_spatial,contains
082154621_p1093,82,82033_082154621,82033_082154621_r4,1.0979190503276313,44.058489371256776,128.445,128.716,3.72,336.42,0.9868,082154621.jpg,0547_6331,stage2a_spatial,contains
